0,NaN
0.1,4.96116202809906
0.2,4.90873094559995
0.3,4.82106401715912
0.4,4.69773167356339
0.5,4.53811838606797
0.6,4.34140764616386
0.7,4.10656129296493
0.8,3.83229199271423
0.9,3.51702718333592
1,3.15886211769739
1.1,2.75549867534012
1.2,2.30416521165428
1.3,1.80151063047897
1.4,1.24346269492245
1.5,0.625035640692735
1.6,-0.0599357871976592
1.7,-0.819171896042343
1.8,-1.66249173938369
1.9,-2.60262360388644
2,-3.65645585088296
2.1,-4.84704928801518
2.2,-6.20704266281477
2.3,-7.78478929045219
2.4,-9.65633644532276
2.5,-11.951407222487
2.6,-14.9184694672569
2.7,-19.1237270499944
2.8,-26.1409732741542
2.9,-28.9284366939253
3,-21.4349122546725
3.1,-17.317939463477
3.2,-14.713355627463
3.3,-12.8903518245968
3.4,-11.5474934412121
3.5,-10.5343750544391
3.6,-9.76601694905629
3.7,-9.19027868829084
3.8,-8.77336106423502
3.9,-8.49259591005883
4,-8.33256062507007
4.1,-8.28286528864997
4.2,-8.33685490921056
4.3,-8.49085559366143
4.4,-8.74377721976508
4.5,-9.09698272022158
4.6,-9.55439499435906
4.7,-10.1228620640523
4.8,-10.8128576414558
4.9,-11.6396796219626
5,-12.6254617926595
5.1,-13.8026167871512
5.2,-15.219973999183
5.3,-16.954335034105
5.4,-19.133504862724
5.5,-21.9825018620229
5.6,-25.8720350025768
5.7,-30.3903707458787
5.8,-29.2745884844571
5.9,-24.9718681208343
6,-21.7716203915921
6.1,-19.4796145345369
6.2,-17.7697445972947
6.3,-16.455808271268
6.4,-15.4304002831716
6.5,-14.6277440039778
6.6,-14.0053928312871
6.7,-13.5348859101029
6.8,-13.1966874978877
6.9,-12.9773010235577
7,-12.8675615492401
7.1,-12.8616105813059
7.2,-12.956296292588
7.3,-13.1508651827317
7.4,-13.4468809846685
7.5,-13.8483530491547
7.6,-14.3620961014405
7.7,-14.9983887431303
7.8,-15.7720636686998
7.9,-16.7042696192269
8,-17.8253261645732
8.1,-19.1793757546382
8.2,-20.8317771123633
8.3,-22.8787900684
8.4,-25.4435026664065
8.5,-28.5163317286798
8.6,-30.8869567672148
8.7,-29.8008999528489
8.8,-26.9150157303262
8.9,-24.3405382973417
9,-22.3188084143647
9.1,-20.7361550557921
9.2,-19.4834408708764
9.3,-18.4848547704542
9.4,-17.6893187259865
9.5,-17.0619457505479
9.6,-16.5784692517451
9.7,-16.2218111119151
9.8,-15.979963699794
9.9,-15.8446696134087
10,-15.8106001493942
10.1,-15.8748623504065
10.2,-16.036740098934
10.3,-16.2976215295728
10.4,-16.6610975570073
