0.00000000E+00	-4.42454813E+00	
1.00000000E+00	-4.18590842E+00	
2.00000000E+00	-4.43236732E+00	
3.00000000E+00	-5.19673205E+00	
4.00000000E+00	-6.53380003E+00	
5.00000000E+00	-8.52982063E+00	
6.00000000E+00	-1.13058313E+01	
7.00000000E+00	-1.49639522E+01	
8.00000000E+00	-1.92090759E+01	
9.00000000E+00	-2.24684439E+01	
1.00000000E+01	-2.43178719E+01	
1.10000000E+01	-2.79615043E+01	
1.20000000E+01	-3.55372713E+01	
1.30000000E+01	-2.58478420E+01	
1.40000000E+01	-2.03240747E+01	
1.50000000E+01	-1.74599891E+01	
1.60000000E+01	-1.59136016E+01	
1.70000000E+01	-1.50285782E+01	
1.80000000E+01	-1.43845616E+01	
1.90000000E+01	-1.38181797E+01	
2.00000000E+01	-1.33935001E+01	
2.10000000E+01	-1.31901782E+01	
2.20000000E+01	-1.31145510E+01	
2.30000000E+01	-1.28815958E+01	
2.40000000E+01	-1.22486716E+01	
2.50000000E+01	-1.12887468E+01	
2.60000000E+01	-1.02652062E+01	
2.70000000E+01	-9.36025971E+00	
2.80000000E+01	-8.61892445E+00	
2.90000000E+01	-8.01031093E+00	
3.00000000E+01	-7.47960553E+00	
3.10000000E+01	-6.96801003E+00	
3.20000000E+01	-6.41987499E+00	
3.30000000E+01	-5.80071637E+00	
3.40000000E+01	-5.12278009E+00	
3.50000000E+01	-4.44740148E+00	
3.60000000E+01	-3.85353516E+00	
3.70000000E+01	-3.39932490E+00	
3.80000000E+01	-3.10048540E+00	
3.90000000E+01	-2.92662315E+00	
4.00000000E+01	-2.80978854E+00	
4.10000000E+01	-2.66554207E+00	
4.20000000E+01	-2.42663646E+00	
4.30000000E+01	-2.07481879E+00	
4.40000000E+01	-1.64642028E+00	
4.50000000E+01	-1.20759365E+00	
4.60000000E+01	-8.21692226E-01	
4.70000000E+01	-5.28979292E-01	
4.80000000E+01	-3.41295908E-01	
4.90000000E+01	-2.45616649E-01	
5.00000000E+01	-2.12317323E-01	
5.10000000E+01	-2.06019536E-01	
5.20000000E+01	-1.97296954E-01	
5.30000000E+01	-1.71824547E-01	
5.40000000E+01	-1.33053579E-01	
5.50000000E+01	-9.71385687E-02	
5.60000000E+01	-8.29533133E-02	
5.70000000E+01	-1.02320036E-01	
5.80000000E+01	-1.54969287E-01	
5.90000000E+01	-2.30380475E-01	
6.00000000E+01	-3.15517629E-01	
6.10000000E+01	-4.04433810E-01	
6.20000000E+01	-5.03952345E-01	
6.30000000E+01	-6.31842645E-01	
6.40000000E+01	-8.08355071E-01	
6.50000000E+01	-1.04476846E+00	
6.60000000E+01	-1.33316177E+00	
6.70000000E+01	-1.64326248E+00	
6.80000000E+01	-1.93445116E+00	
6.90000000E+01	-2.18586830E+00	
7.00000000E+01	-2.42812508E+00	
7.10000000E+01	-2.74767349E+00	
7.20000000E+01	-3.25884048E+00	
7.30000000E+01	-4.06523279E+00	
7.40000000E+01	-5.21868584E+00	
7.50000000E+01	-6.64561125E+00	
7.60000000E+01	-8.01385303E+00	
7.70000000E+01	-8.76845635E+00	
7.80000000E+01	-8.77395496E+00	
7.90000000E+01	-8.61917169E+00	
8.00000000E+01	-8.96363655E+00	
8.10000000E+01	-1.02960538E+01	
8.20000000E+01	-1.31671230E+01	
8.30000000E+01	-1.72946009E+01	
8.40000000E+01	-1.44841295E+01	
8.50000000E+01	-9.25415544E+00	
8.60000000E+01	-5.75955662E+00	
8.70000000E+01	-3.47181298E+00	
8.80000000E+01	-2.01234619E+00	
8.90000000E+01	-1.18718172E+00	
9.00000000E+01	-8.94822424E-01	
9.10000000E+01	-1.08562432E+00	
9.20000000E+01	-1.74592255E+00	
9.30000000E+01	-2.89526269E+00	
9.40000000E+01	-4.59481824E+00	
9.50000000E+01	-6.97350985E+00	
9.60000000E+01	-1.02933425E+01	
9.70000000E+01	-1.50857148E+01	
9.80000000E+01	-2.12381777E+01	
9.90000000E+01	-1.98647968E+01	
1.00000000E+02	-1.60027035E+01	
1.01000000E+02	-1.39587956E+01	
1.02000000E+02	-1.31227839E+01	
1.03000000E+02	-1.31098118E+01	
1.04000000E+02	-1.37163048E+01	
1.05000000E+02	-1.47897346E+01	
1.06000000E+02	-1.61311044E+01	
1.07000000E+02	-1.74120332E+01	
1.08000000E+02	-1.82365799E+01	
1.09000000E+02	-1.84659650E+01	
1.10000000E+02	-1.83520467E+01	
1.11000000E+02	-1.82147916E+01	
1.12000000E+02	-1.82154170E+01	
1.13000000E+02	-1.83749816E+01	
1.14000000E+02	-1.86474710E+01	
1.15000000E+02	-1.89783217E+01	
1.16000000E+02	-1.93436807E+01	
1.17000000E+02	-1.97617463E+01	
1.18000000E+02	-2.02753637E+01	
1.19000000E+02	-2.09213700E+01	
1.20000000E+02	-2.17062866E+01	
1.21000000E+02	-2.25961561E+01	
1.22000000E+02	-2.35273367E+01	
1.23000000E+02	-2.44422268E+01	
1.24000000E+02	-2.53346987E+01	
1.25000000E+02	-2.62641201E+01	
1.26000000E+02	-2.73202998E+01	
1.27000000E+02	-2.85701780E+01	
1.28000000E+02	-3.00169252E+01	
1.29000000E+02	-3.15771129E+01	
1.30000000E+02	-3.30832397E+01	
1.31000000E+02	-3.43351246E+01	
1.32000000E+02	-3.51870040E+01	
1.33000000E+02	-3.56064614E+01	
1.34000000E+02	-3.56872206E+01	
1.35000000E+02	-3.56272248E+01	
1.36000000E+02	-3.56534706E+01	
1.37000000E+02	-3.59439442E+01	
1.38000000E+02	-3.66090213E+01	
1.39000000E+02	-3.77079226E+01	
1.40000000E+02	-3.92592044E+01	
1.41000000E+02	-4.11294687E+01	
1.42000000E+02	-4.25339752E+01	
1.43000000E+02	-4.20160714E+01	
1.44000000E+02	-4.00043948E+01	
1.45000000E+02	-3.80212877E+01	
1.46000000E+02	-3.66214647E+01	
1.47000000E+02	-3.58178389E+01	
1.48000000E+02	-3.54196101E+01	
1.49000000E+02	-3.50804665E+01	
1.50000000E+02	-3.44351457E+01	
1.51000000E+02	-3.34397816E+01	
1.52000000E+02	-3.24162364E+01	
1.53000000E+02	-3.17229852E+01	
1.54000000E+02	-3.15913188E+01	
1.55000000E+02	-3.21595511E+01	
1.56000000E+02	-3.35059882E+01	
1.57000000E+02	-3.55408421E+01	
1.58000000E+02	-3.75949858E+01	
1.59000000E+02	-3.85569607E+01	
1.60000000E+02	-3.90744976E+01	
1.61000000E+02	-4.12576335E+01	
1.62000000E+02	-4.88403974E+01	
1.63000000E+02	-4.51822239E+01	
1.64000000E+02	-3.72678799E+01	
1.65000000E+02	-3.39200107E+01	
1.66000000E+02	-3.30343342E+01	
1.67000000E+02	-3.44110675E+01	
1.68000000E+02	-3.88348382E+01	
1.69000000E+02	-4.72569939E+01	
1.70000000E+02	-4.64171119E+01	
1.71000000E+02	-3.92336875E+01	
1.72000000E+02	-2.79091406E+01	
1.73000000E+02	-2.03226684E+01	
1.74000000E+02	-1.49087786E+01	
1.75000000E+02	-1.08810231E+01	
1.76000000E+02	-7.86637509E+00	
1.77000000E+02	-5.66525323E+00	
1.78000000E+02	-4.16305673E+00	
1.79000000E+02	-3.29289205E+00	
1.80000000E+02	-3.01798247E+00	
1.81000000E+02	-3.32288098E+00	
1.82000000E+02	-4.20926945E+00	
1.83000000E+02	-5.69487464E+00	
1.84000000E+02	-7.81570371E+00	
1.85000000E+02	-1.06339550E+01	
1.86000000E+02	-1.42581965E+01	
1.87000000E+02	-1.88917512E+01	
1.88000000E+02	-2.49464107E+01	
1.89000000E+02	-3.32891334E+01	
1.90000000E+02	-4.52303328E+01	
1.91000000E+02	-4.97008741E+01	
1.92000000E+02	-3.77291928E+01	
1.93000000E+02	-3.14384764E+01	
1.94000000E+02	-2.81500118E+01	
1.95000000E+02	-2.68529008E+01	
1.96000000E+02	-2.72198670E+01	
1.97000000E+02	-2.92811015E+01	
1.98000000E+02	-3.35066446E+01	
1.99000000E+02	-4.18711530E+01	
2.00000000E+02	-4.90597359E+01	
2.01000000E+02	-4.01163690E+01	
2.02000000E+02	-3.65521878E+01	
2.03000000E+02	-3.43776943E+01	
2.04000000E+02	-3.32410584E+01	
2.05000000E+02	-3.32268166E+01	
2.06000000E+02	-3.43401900E+01	
2.07000000E+02	-3.64874939E+01	
2.08000000E+02	-3.91182221E+01	
2.09000000E+02	-4.00365796E+01	
2.10000000E+02	-3.84828773E+01	
2.11000000E+02	-3.71830284E+01	
2.12000000E+02	-3.73855338E+01	
2.13000000E+02	-3.95544339E+01	
2.14000000E+02	-4.43579583E+01	
2.15000000E+02	-4.92735169E+01	
2.16000000E+02	-4.59006775E+01	
2.17000000E+02	-4.42273851E+01	
2.18000000E+02	-4.50308261E+01	
2.19000000E+02	-4.69331692E+01	
2.20000000E+02	-4.55768193E+01	
2.21000000E+02	-4.16001982E+01	
2.22000000E+02	-3.88616145E+01	
2.23000000E+02	-3.79956333E+01	
2.24000000E+02	-3.92975729E+01	
2.25000000E+02	-4.37932740E+01	
2.26000000E+02	-5.12964144E+01	
2.27000000E+02	-4.45983614E+01	
2.28000000E+02	-4.18011328E+01	
2.29000000E+02	-4.27208060E+01	
2.30000000E+02	-4.72326375E+01	
2.31000000E+02	-5.20114961E+01	
2.32000000E+02	-4.72875389E+01	
2.33000000E+02	-4.42967228E+01	
2.34000000E+02	-4.20263132E+01	
2.35000000E+02	-4.01439934E+01	
2.36000000E+02	-3.95787060E+01	
2.37000000E+02	-4.09570259E+01	
2.38000000E+02	-4.38533786E+01	
2.39000000E+02	-4.32893034E+01	
2.40000000E+02	-4.06191836E+01	
2.41000000E+02	-4.02407439E+01	
2.42000000E+02	-4.25129454E+01	
2.43000000E+02	-4.28129388E+01	
2.44000000E+02	-3.80433158E+01	
2.45000000E+02	-3.49619316E+01	
2.46000000E+02	-3.39460973E+01	
2.47000000E+02	-3.46166886E+01	
2.48000000E+02	-3.64344953E+01	
2.49000000E+02	-3.75941188E+01	
2.50000000E+02	-3.67583075E+01	
2.51000000E+02	-3.59955593E+01	
2.52000000E+02	-3.66499656E+01	
2.53000000E+02	-3.88949120E+01	
2.54000000E+02	-4.10069768E+01	
2.55000000E+02	-3.94465207E+01	
2.56000000E+02	-3.73188518E+01	
2.57000000E+02	-3.67094450E+01	
2.58000000E+02	-3.77446705E+01	
2.59000000E+02	-4.03584694E+01	
2.60000000E+02	-4.37544853E+01	
2.61000000E+02	-4.52986502E+01	
2.62000000E+02	-4.62572639E+01	
2.63000000E+02	-4.96516104E+01	
2.64000000E+02	-4.37869794E+01	
2.65000000E+02	-3.66540231E+01	
2.66000000E+02	-3.21460128E+01	
2.67000000E+02	-2.91860601E+01	
2.68000000E+02	-2.72701997E+01	
2.69000000E+02	-2.61534676E+01	
2.70000000E+02	-2.57103444E+01	
2.71000000E+02	-2.58859786E+01	
2.72000000E+02	-2.66824736E+01	
2.73000000E+02	-2.81690577E+01	
2.74000000E+02	-3.05274980E+01	
2.75000000E+02	-3.42064860E+01	
2.76000000E+02	-4.05862675E+01	
2.77000000E+02	-5.16771217E+01	
2.78000000E+02	-4.16082874E+01	
